"","Name","Team","Position","Height","Weight","Age","PosCategory"
"523","Michael_Barrett","CHC","Catcher",1.90500381000762,95.2543977,30.35,"Catcher"
"524","Geovany_Soto","CHC","Catcher",1.85420370840742,88.45051215,24.11,"Catcher"
"525","Scott_Moore","CHC","First_Baseman",1.87960375920752,81.6466266,23.29,"Infielder"
"526","Derrek_Lee","CHC","First_Baseman",1.95580391160782,111.13013065,31.48,"Infielder"
"527","Ryan_Theriot","CHC","Second_Baseman",1.80340360680721,79.37866475,27.23,"Infielder"
"528","Ronny_Cedeno","CHC","Shortstop",1.82880365760732,81.6466266,24.07,"Infielder"
"529","Aramis_Ramirez","CHC","Third_Baseman",1.85420370840742,97.52235955,28.68,"Infielder"
"530","Cesar_Izturis","CHC","Third_Baseman",1.75260350520701,79.37866475,27.05,"Infielder"
"531","Alfonso_Soriano","CHC","Outfielder",1.85420370840742,81.6466266,31.15,"Outfielder"
"532","Jacque_Jones","CHC","Outfielder",1.77800355600711,88.45051215,31.85,"Outfielder"
"533","Daryle_Ward","CHC","Outfielder",1.87960375920752,104.3262451,31.68,"Outfielder"
"534","Cliff_Floyd","CHC","Outfielder",1.93040386080772,104.3262451,34.23,"Outfielder"
"535","Mark_DeRosa","CHC","Outfielder",1.85420370840742,92.98643585,32.01,"Outfielder"
"536","Matt_Murton","CHC","Outfielder",1.85420370840742,97.52235955,25.41,"Outfielder"
"537","Buck_Coats","CHC","Outfielder",1.90500381000762,88.45051215,24.73,"Outfielder"
"538","Angel_Pagan","CHC","Outfielder",1.85420370840742,81.6466266,25.66,"Outfielder"
"539","Sean_Marshall","CHC","Starting_Pitcher",2.00660401320803,92.98643585,24.5,"Pitcher"
"540","Carlos_Marmol","CHC","Starting_Pitcher",1.87960375920752,81.6466266,24.38,"Pitcher"
"541","Ryan_O'Malley","CHC","Starting_Pitcher",1.85420370840742,86.1825503,26.89,"Pitcher"
"542","Juan_Mateo","CHC","Starting_Pitcher",1.87960375920752,81.6466266,24.2,"Pitcher"
"543","Rich_Hill","CHC","Starting_Pitcher",1.95580391160782,86.1825503,26.97,"Pitcher"
"544","Angel_Guzman","CHC","Starting_Pitcher",1.90500381000762,86.1825503,25.21,"Pitcher"
"545","Wade_Miller","CHC","Starting_Pitcher",1.87960375920752,99.7903214,30.46,"Pitcher"
"546","Jason_Marquis","CHC","Starting_Pitcher",1.85420370840742,95.2543977,28.53,"Pitcher"
"547","Carlos_Zambrano","CHC","Starting_Pitcher",1.95580391160782,115.66605435,25.75,"Pitcher"
"548","Ted_Lilly","CHC","Starting_Pitcher",1.85420370840742,86.1825503,31.15,"Pitcher"
"549","Mark_Prior","CHC","Starting_Pitcher",1.95580391160782,104.3262451,26.48,"Pitcher"
"550","Neal_Cotts","CHC","Relief_Pitcher",1.87960375920752,90.718474,26.93,"Pitcher"
"551","Will_Ohman","CHC","Relief_Pitcher",1.87960375920752,92.98643585,29.55,"Pitcher"
"552","Scott_Eyre","CHC","Relief_Pitcher",1.85420370840742,95.2543977,34.75,"Pitcher"
"553","Kerry_Wood","CHC","Relief_Pitcher",1.95580391160782,102.05828325,29.71,"Pitcher"
"554","Ryan_Dempster","CHC","Relief_Pitcher",1.87960375920752,97.52235955,29.83,"Pitcher"
"555","Bob_Howry","CHC","Relief_Pitcher",1.95580391160782,99.7903214,33.57,"Pitcher"
"556","Mike_Wuertz","CHC","Relief_Pitcher",1.90500381000762,92.98643585,28.21,"Pitcher"
"557","Roberto_Novoa","CHC","Relief_Pitcher",1.95580391160782,90.718474,27.54,"Pitcher"
"558","Chris_Snyder","ARZ","Catcher",1.90500381000762,99.7903214,26.05,"Catcher"
"559","Miguel_Montero","ARZ","Catcher",1.80340360680721,89.35769689,23.64,"Catcher"
"560","Conor_Jackson","ARZ","First_Baseman",1.87960375920752,102.05828325,24.82,"Infielder"
"561","Robby_Hammock","ARZ","First_Baseman",1.77800355600711,84.82177319,29.8,"Infielder"
"562","Tony_Clark","ARZ","First_Baseman",2.00660401320803,111.13013065,34.71,"Infielder"
"563","Orlando_Hudson","ARZ","Second_Baseman",1.82880365760732,83.91458845,29.22,"Infielder"
"564","Stephen_Drew","ARZ","Shortstop",1.82880365760732,83.91458845,23.96,"Infielder"
"565","Alberto_Callaspo","ARZ","Shortstop",1.77800355600711,79.37866475,23.87,"Infielder"
"566","Chad_Tracy","ARZ","Third_Baseman",1.87960375920752,90.718474,26.77,"Infielder"
"567","Chris_Young","ARZ","Outfielder",1.87960375920752,81.6466266,23.49,"Outfielder"
"568","Scott_Hairston","ARZ","Outfielder",1.82880365760732,85.27536556,26.77,"Outfielder"
"569","Carlos_Quentin","ARZ","Outfielder",1.85420370840742,102.05828325,24.51,"Outfielder"
"570","Jeff_DaVanon","ARZ","Outfielder",1.82880365760732,90.718474,33.23,"Outfielder"
"571","Eric_Byrnes","ARZ","Outfielder",1.87960375920752,95.2543977,31.04,"Outfielder"
"572","Livan_Hernandez","ARZ","Starting_Pitcher",1.87960375920752,111.13013065,32.02,"Pitcher"
"573","Doug_Davis","ARZ","Starting_Pitcher",1.93040386080772,96.61517481,31.44,"Pitcher"
"574","Randy_Johnson","ARZ","Starting_Pitcher",2.08280416560833,104.77983747,43.47,"Pitcher"
"575","Juan_Cruz","ARZ","Starting_Pitcher",1.87960375920752,74.84274105,28.38,"Pitcher"
"576","Brandon_Webb","ARZ","Starting_Pitcher",1.87960375920752,103.41906036,27.81,"Pitcher"
"577","Enrique_Gonzalez","ARZ","Starting_Pitcher",1.77800355600711,95.2543977,24.57,"Pitcher"
"578","Dana_Eveland","ARZ","Starting_Pitcher",1.85420370840742,113.3980925,23.34,"Pitcher"
"579","Brandon_Medders","ARZ","Relief_Pitcher",1.85420370840742,86.63614267,27.09,"Pitcher"
"580","Tony_Pe?a","ARZ","Relief_Pitcher",1.87960375920752,86.1825503,25.14,"Pitcher"
"581","Doug_Slaten","ARZ","Relief_Pitcher",1.95580391160782,90.718474,27.07,"Pitcher"
"582","Edgar_Gonzalez","ARZ","Relief_Pitcher",1.82880365760732,97.52235955,24.02,"Pitcher"
"583","Jose_Valverde","ARZ","Relief_Pitcher",1.93040386080772,115.21246198,27.6,"Pitcher"
"584","Jorge_Julio","ARZ","Relief_Pitcher",1.85420370840742,105.23342984,27.99,"Pitcher"
"585","Brandon_Lyon","ARZ","Relief_Pitcher",1.85420370840742,81.6466266,27.56,"Pitcher"
"586","Miguel_Olivo","FLA","Catcher",1.82880365760732,97.52235955,28.63,"Catcher"
"587","Matt_Treanor","FLA","Catcher",1.87960375920752,99.7903214,30.99,"Catcher"
"588","Mike_Jacobs","FLA","First_Baseman",1.87960375920752,81.6466266,26.33,"Infielder"
"589","Dan_Uggla","FLA","Second_Baseman",1.80340360680721,90.718474,26.97,"Infielder"
"590","Robert_Andino","FLA","Shortstop",1.82880365760732,77.1107029,22.85,"Infielder"
"591","Hanley_Ramirez","FLA","Shortstop",1.90500381000762,88.45051215,23.19,"Infielder"
"592","Miguel_Cabrera","FLA","Third_Baseman",1.87960375920752,95.2543977,23.87,"Infielder"
"593","Aaron_Boone","FLA","Third_Baseman",1.87960375920752,90.718474,33.98,"Infielder"
"594","Joe_Borchard","FLA","Outfielder",1.95580391160782,99.7903214,28.26,"Outfielder"
"595","Alfredo_Amezaga","FLA","Outfielder",1.77800355600711,74.84274105,29.12,"Outfielder"
"596","Cody_Ross","FLA","Outfielder",1.80340360680721,81.6466266,26.18,"Outfielder"
"597","Josh_Willingham","FLA","Outfielder",1.85420370840742,90.718474,28.03,"Outfielder"
"598","Jeremy_Hermida","FLA","Outfielder",1.93040386080772,90.718474,23.08,"Outfielder"
"599","Eric_Reed","FLA","Outfielder",1.80340360680721,77.1107029,26.24,"Outfielder"
"600","Reggi_Abercrombie","FLA","Outfielder",1.90500381000762,101.60469088,26.63,"Outfielder"
"601","Ricky_Nolasco","FLA","Starting_Pitcher",1.87960375920752,99.7903214,24.21,"Pitcher"
"602","Anibal_Sanchez","FLA","Starting_Pitcher",1.82880365760732,81.6466266,23.01,"Pitcher"
"603","Scott_Olsen","FLA","Starting_Pitcher",1.93040386080772,89.81128926,23.13,"Pitcher"
"604","Josh_Johnson","FLA","Starting_Pitcher",2.00660401320803,108.8621688,23.08,"Pitcher"
"605","Dontrelle_Willis","FLA","Starting_Pitcher",1.93040386080772,108.40857643,25.13,"Pitcher"
"606","Logan_Kensing","FLA","Relief_Pitcher",1.85420370840742,83.91458845,24.66,"Pitcher"
"607","Sergio_Mitre","FLA","Relief_Pitcher",1.93040386080772,95.2543977,26.03,"Pitcher"
"608","Kevin_Gregg","FLA","Relief_Pitcher",1.98120396240792,99.7903214,28.7,"Pitcher"
"609","Travis_Bowyer","FLA","Relief_Pitcher",1.90500381000762,90.718474,25.57,"Pitcher"
"610","Renyel_Pinto","FLA","Relief_Pitcher",1.93040386080772,88.45051215,24.65,"Pitcher"
"611","Randy_Messenger","FLA","Relief_Pitcher",1.82880365760732,99.7903214,25.55,"Pitcher"
"612","Yusmeiro_Petit","FLA","Relief_Pitcher",1.82880365760732,104.3262451,22.27,"Pitcher"
"613","Carlos_Martinez","FLA","Relief_Pitcher",1.85420370840742,77.1107029,24.76,"Pitcher"
"614","Taylor_Tankersley","FLA","Relief_Pitcher",1.85420370840742,99.7903214,23.98,"Pitcher"
"615","Henry_Owens","FLA","Relief_Pitcher",1.90500381000762,104.3262451,27.85,"Pitcher"
"616","Jose_Garcia","FLA","Relief_Pitcher",1.80340360680721,74.84274105,22.14,"Pitcher"
"617","Matt_Lindstrom","FLA","Relief_Pitcher",1.93040386080772,92.98643585,27.05,"Pitcher"
"618","Javier_Valentin","CIN","Catcher",1.77800355600711,87.08973504,31.45,"Catcher"
"619","Chad_Moeller","CIN","Catcher",1.90500381000762,95.2543977,32.03,"Catcher"
"620","David_Ross","CIN","Catcher",1.87960375920752,92.98643585,29.95,"Catcher"
"621","Joey_Votto","CIN","First_Baseman",1.90500381000762,90.718474,23.47,"Infielder"
"622","Scott_Hatteberg","CIN","First_Baseman",1.85420370840742,95.2543977,37.21,"Infielder"
"623","Brandon_Phillips","CIN","Second_Baseman",1.80340360680721,83.91458845,25.67,"Infielder"
"624","Juan_Castro","CIN","Shortstop",1.80340360680721,88.45051215,34.69,"Infielder"
"625","Alex_Gonzalez","CIN","Shortstop",1.82880365760732,91.62565874,30.04,"Infielder"
"626","Mark_Bellhorn","CIN","Third_Baseman",1.85420370840742,92.98643585,32.52,"Infielder"
"627","Edwin_Encarnacion","CIN","Third_Baseman",1.85420370840742,88.45051215,24.15,"Infielder"
"628","Jeff_Keppinger","CIN","Third_Baseman",1.82880365760732,81.6466266,26.86,"Infielder"
"629","Norris_Hopper","CIN","Outfielder",1.75260350520701,90.718474,27.94,"Outfielder"
"630","Chris_Denorfia","CIN","Outfielder",1.85420370840742,83.91458845,26.63,"Outfielder"
"631","Adam_Dunn","CIN","Outfielder",1.98120396240792,108.8621688,27.31,"Outfielder"
"632","Bubba_Crosby","CIN","Outfielder",1.80340360680721,83.91458845,30.55,"Outfielder"
"633","Jeff_Conine","CIN","Outfielder",1.85420370840742,99.7903214,40.68,"Outfielder"
"634","Ken_Griffey_Jr.","CIN","Outfielder",1.90500381000762,92.98643585,37.27,"Outfielder"
"635","Josh_Hamilton","CIN","Outfielder",1.93040386080772,92.98643585,25.78,"Outfielder"
"636","Ryan_Freel","CIN","Outfielder",1.77800355600711,81.6466266,30.98,"Outfielder"
"637","Kyle_Lohse","CIN","Starting_Pitcher",1.87960375920752,91.17206637,28.41,"Pitcher"
"638","Bronson_Arroyo","CIN","Starting_Pitcher",1.95580391160782,86.1825503,30.01,"Pitcher"
"639","Eric_Milton","CIN","Starting_Pitcher",1.90500381000762,94.34721296,31.57,"Pitcher"
"640","Aaron_Harang","CIN","Starting_Pitcher",2.00660401320803,108.8621688,28.81,"Pitcher"
"642","Elizardo_Ramirez","CIN","Starting_Pitcher",1.82880365760732,81.6466266,24.09,"Pitcher"
"643","Todd_Coffey","CIN","Relief_Pitcher",1.95580391160782,104.3262451,26.47,"Pitcher"
"644","Brian_Shackelford","CIN","Relief_Pitcher",1.85420370840742,88.45051215,30.5,"Pitcher"
"645","Bill_Bray","CIN","Relief_Pitcher",1.90500381000762,97.52235955,23.74,"Pitcher"
"646","Bobby_Livingston","CIN","Relief_Pitcher",1.90500381000762,86.1825503,24.49,"Pitcher"
"647","Matt_Belisle","CIN","Relief_Pitcher",1.90500381000762,88.45051215,26.73,"Pitcher"
"648","Gary_Majewski","CIN","Relief_Pitcher",1.85420370840742,97.52235955,27.01,"Pitcher"
"649","Mike_Stanton","CIN","Relief_Pitcher",1.85420370840742,97.52235955,39.75,"Pitcher"
"650","Brad_Salmon","CIN","Relief_Pitcher",1.93040386080772,99.7903214,27.16,"Pitcher"
"651","Jared_Burton","CIN","Relief_Pitcher",1.95580391160782,99.7903214,25.74,"Pitcher"
"652","David_Weathers","CIN","Relief_Pitcher",1.90500381000762,104.3262451,37.43,"Pitcher"
"653","Rheal_Cormier","CIN","Relief_Pitcher",1.77800355600711,88.45051215,39.85,"Pitcher"
"654","Yorvit_Torrealba","COL","Catcher",1.80340360680721,86.1825503,28.62,"Catcher"
"655","Chris_Iannetta","COL","Catcher",1.80340360680721,88.45051215,23.9,"Catcher"
"656","Alvin_Colina","COL","Catcher",1.90500381000762,94.80080533,25.18,"Catcher"
"657","Todd_Helton","COL","First_Baseman",1.87960375920752,92.53284348,33.53,"Infielder"
"658","Jamey_Carroll","COL","Second_Baseman",1.75260350520701,77.1107029,33.03,"Infielder"
"659","Kaz_Matsui","COL","Second_Baseman",1.77800355600711,83.91458845,31.35,"Infielder"
"660","Troy_Tulowitzki","COL","Shortstop",1.90500381000762,92.98643585,22.39,"Infielder"
"661","Clint_Barmes","COL","Shortstop",1.82880365760732,79.37866475,27.99,"Infielder"
"662","Garrett_Atkins","COL","Third_Baseman",1.90500381000762,95.2543977,27.22,"Infielder"
"663","Ryan_Spilborghs","COL","Outfielder",1.85420370840742,86.1825503,27.49,"Outfielder"
"664","Cory_Sullivan","COL","Outfielder",1.82880365760732,81.6466266,27.53,"Outfielder"
"665","Jeff_Salazar","COL","Outfielder",1.82880365760732,81.6466266,26.26,"Outfielder"
"666","Willy_Taveras","COL","Outfielder",1.82880365760732,72.5747792,25.18,"Outfielder"
"667","Matt_Holliday","COL","Outfielder",1.93040386080772,106.59420695,27.12,"Outfielder"
"668","Brad_Hawpe","COL","Outfielder",1.90500381000762,90.718474,27.69,"Outfielder"
"669","Jeff_Baker","COL","Outfielder",1.87960375920752,95.2543977,25.69,"Outfielder"
"671","Byung-Hyun_Kim","COL","Starting_Pitcher",1.75260350520701,81.6466266,28.11,"Pitcher"
"672","Rodrigo_Lopez","COL","Starting_Pitcher",1.85420370840742,86.1825503,31.21,"Pitcher"
"673","Brian_Lawrence","COL","Starting_Pitcher",1.82880365760732,89.35769689,30.8,"Pitcher"
"674","Josh_Fogg","COL","Starting_Pitcher",1.82880365760732,92.07925111,30.21,"Pitcher"
"675","Aaron_Cook","COL","Starting_Pitcher",1.90500381000762,92.98643585,28.06,"Pitcher"
"676","Denny_Bautista","COL","Starting_Pitcher",1.95580391160782,77.1107029,26.52,"Pitcher"
"677","Ubaldo_Jimenez","COL","Starting_Pitcher",1.93040386080772,90.718474,23.1,"Pitcher"
"678","Jason_Hirsh","COL","Starting_Pitcher",2.03200406400813,113.3980925,25.02,"Pitcher"
"679","Jeff_Francis","COL","Starting_Pitcher",1.95580391160782,90.718474,26.14,"Pitcher"
"680","Taylor_Buchholz","COL","Starting_Pitcher",1.93040386080772,99.7903214,25.38,"Pitcher"
"681","Ryan_Speier","COL","Relief_Pitcher",2.00660401320803,90.718474,27.6,"Pitcher"
"682","Ramon_Ramirez","COL","Relief_Pitcher",1.80340360680721,86.1825503,25.5,"Pitcher"
"683","Manny_Corpas","COL","Relief_Pitcher",1.90500381000762,77.1107029,24.24,"Pitcher"
"684","Juan_Morillo","COL","Relief_Pitcher",1.85420370840742,86.1825503,23.32,"Pitcher"
"685","Brian_Fuentes","COL","Relief_Pitcher",1.93040386080772,99.7903214,31.56,"Pitcher"
"686","LaTroy_Hawkins","COL","Relief_Pitcher",1.95580391160782,97.52235955,34.19,"Pitcher"
"687","Tom_Martin","COL","Relief_Pitcher",1.85420370840742,93.44002822,36.78,"Pitcher"
"688","Jeremy_Affeldt","COL","Relief_Pitcher",1.93040386080772,97.52235955,27.73,"Pitcher"
"689","Paul_Lo_Duca","NYM","Catcher",1.77800355600711,83.91458845,34.88,"Catcher"
"690","Ramon_Castro","NYM","Catcher",1.90500381000762,106.59420695,31,"Catcher"
"691","Julio_Franco","NYM","First_Baseman",1.85420370840742,85.27536556,48.52,"Infielder"
"692","Carlos_Delgado","NYM","First_Baseman",1.90500381000762,104.3262451,34.68,"Infielder"
"693","Jose_Valentin","NYM","Second_Baseman",1.77800355600711,88.45051215,37.38,"Infielder"
"694","Anderson_Hernandez","NYM","Second_Baseman",1.75260350520701,76.20351816,24.33,"Infielder"
"695","Damion_Easley","NYM","Shortstop",1.80340360680721,86.1825503,37.3,"Infielder"
"696","Jose_Reyes","NYM","Shortstop",1.82880365760732,72.5747792,23.72,"Infielder"
"697","David_Wright","NYM","Third_Baseman",1.82880365760732,90.718474,24.19,"Infielder"
"698","Ben_Johnson","NYM","Outfielder",1.85420370840742,90.718474,25.7,"Outfielder"
"699","Endy_Chavez","NYM","Outfielder",1.77800355600711,85.72895793,29.06,"Outfielder"
"700","David_Newhan","NYM","Outfielder",1.77800355600711,81.6466266,33.48,"Outfielder"
"701","Carlos_Beltran","NYM","Outfielder",1.85420370840742,86.1825503,29.85,"Outfielder"
"702","Shawn_Green","NYM","Outfielder",1.93040386080772,90.718474,34.3,"Outfielder"
"703","Moises_Alou","NYM","Outfielder",1.90500381000762,99.7903214,40.66,"Outfielder"
"704","Lastings_Milledge","NYM","Outfielder",1.82880365760732,84.82177319,21.9,"Outfielder"
"705","Alay_Soler","NYM","Starting_Pitcher",1.85420370840742,108.8621688,27.39,"Pitcher"
"706","Mike_Pelfrey","NYM","Starting_Pitcher",2.00660401320803,86.1825503,23.13,"Pitcher"
"707","Pedro_Martinez","NYM","Starting_Pitcher",1.80340360680721,81.6466266,35.35,"Pitcher"
"708","Tom_Glavine","NYM","Starting_Pitcher",1.82880365760732,83.91458845,40.93,"Pitcher"
"709","Chan_Ho_Park","NYM","Starting_Pitcher",1.87960375920752,95.2543977,33.67,"Pitcher"
"710","Orlando_Hernandez","NYM","Starting_Pitcher",1.87960375920752,99.7903214,37.39,"Pitcher"
"711","Dave_Williams","NYM","Starting_Pitcher",1.87960375920752,99.33672903,27.97,"Pitcher"
"712","Oliver_Perez","NYM","Starting_Pitcher",1.82880365760732,86.1825503,25.54,"Pitcher"
"713","John_Maine","NYM","Starting_Pitcher",1.93040386080772,87.54332741,25.81,"Pitcher"
"714","Marcos_Carvajal","NYM","Relief_Pitcher",1.93040386080772,79.37866475,22.53,"Pitcher"
"715","Ambiorix_Burgos","NYM","Relief_Pitcher",1.82880365760732,81.6466266,22.86,"Pitcher"
"716","Jason_Vargas","NYM","Relief_Pitcher",1.82880365760732,97.52235955,24.07,"Pitcher"
"717","Jon_Adkins","NYM","Relief_Pitcher",1.80340360680721,95.2543977,29.5,"Pitcher"
"718","Juan_Padilla","NYM","Relief_Pitcher",1.82880365760732,90.718474,30.03,"Pitcher"
"719","Duaner_Sanchez","NYM","Relief_Pitcher",1.82880365760732,86.1825503,27.38,"Pitcher"
"720","Pedro_Feliciano","NYM","Relief_Pitcher",1.77800355600711,83.91458845,30.51,"Pitcher"
"721","Aaron_Heilman","NYM","Relief_Pitcher",1.95580391160782,99.7903214,28.3,"Pitcher"
"722","Jorge_Sosa","NYM","Relief_Pitcher",1.87960375920752,77.1107029,29.84,"Pitcher"
"723","Scott_Schoeneweis","NYM","Relief_Pitcher",1.82880365760732,88.45051215,33.41,"Pitcher"
"724","Guillermo_Mota","NYM","Relief_Pitcher",1.93040386080772,92.98643585,33.6,"Pitcher"
"725","Billy_Wagner","NYM","Relief_Pitcher",1.80340360680721,88.45051215,35.6,"Pitcher"
"726","Philip_Humber","NYM","Relief_Pitcher",1.93040386080772,95.2543977,24.19,"Pitcher"
"727","Brad_Ausmus","HOU","Catcher",1.80340360680721,86.1825503,37.88,"Catcher"
"728","Humberto_Quintero","HOU","Catcher",1.85420370840742,86.1825503,27.56,"Catcher"
"729","Hector_Gimenez","HOU","Catcher",1.77800355600711,81.6466266,24.42,"Catcher"
"730","Lance_Berkman","HOU","First_Baseman",1.85420370840742,99.7903214,31.05,"Infielder"
"731","Mike_Lamb","HOU","First_Baseman",1.85420370840742,86.1825503,31.56,"Infielder"
"732","Mark_Loretta","HOU","Second_Baseman",1.82880365760732,84.36818082,35.55,"Infielder"
"733","Craig_Biggio","HOU","Second_Baseman",1.80340360680721,83.91458845,41.21,"Infielder"
"734","Brooks_Conrad","HOU","Second_Baseman",1.80340360680721,86.1825503,27.12,"Infielder"
"735","Chris_Burke","HOU","Second_Baseman",1.80340360680721,81.6466266,26.97,"Infielder"
"736","Eric_Bruntlett","HOU","Second_Baseman",1.82880365760732,86.1825503,28.92,"Infielder"
"737","Adam_Everett","HOU","Shortstop",1.82880365760732,77.1107029,30.06,"Infielder"
"738","Morgan_Ensberg","HOU","Third_Baseman",1.87960375920752,95.2543977,31.51,"Infielder"
"739","Carlos_Lee","HOU","Outfielder",1.87960375920752,108.8621688,30.69,"Outfielder"
"740","Jason_Lane","HOU","Outfielder",1.87960375920752,99.7903214,30.19,"Outfielder"
"741","Orlando_Palmeiro","HOU","Outfielder",1.80340360680721,81.6466266,38.11,"Outfielder"
"742","Luke_Scott","HOU","Outfielder",1.82880365760732,95.2543977,28.68,"Outfielder"
"743","Charlton_Jimerson","HOU","Outfielder",1.90500381000762,95.2543977,27.44,"Outfielder"
"744","Fernando_Nieve","HOU","Starting_Pitcher",1.82880365760732,88.45051215,24.63,"Pitcher"
"745","Wandy_Rodriguez","HOU","Starting_Pitcher",1.80340360680721,72.5747792,28.11,"Pitcher"
"746","Brandon_Backe","HOU","Starting_Pitcher",1.82880365760732,81.6466266,28.9,"Pitcher"
"747","Matt_Albers","HOU","Starting_Pitcher",1.82880365760732,92.98643585,24.11,"Pitcher"
"748","Woody_Williams","HOU","Starting_Pitcher",1.82880365760732,90.718474,40.53,"Pitcher"
"749","Roy_Oswalt","HOU","Starting_Pitcher",1.82880365760732,83.91458845,29.5,"Pitcher"
"750","Jason_Jennings","HOU","Starting_Pitcher",1.87960375920752,111.13013065,28.62,"Pitcher"
"751","Miguel_Asencio","HOU","Relief_Pitcher",1.87960375920752,86.1825503,26.42,"Pitcher"
"752","Brad_Lidge","HOU","Relief_Pitcher",1.95580391160782,95.2543977,30.18,"Pitcher"
"753","Trever_Miller","HOU","Relief_Pitcher",1.90500381000762,90.718474,33.75,"Pitcher"
"754","David_Borkowski","HOU","Relief_Pitcher",1.85420370840742,90.718474,30.06,"Pitcher"
"755","Dan_Wheeler","HOU","Relief_Pitcher",1.90500381000762,100.69750614,29.22,"Pitcher"
"756","Paul_Estrada","HOU","Relief_Pitcher",1.85420370840742,97.52235955,24.47,"Pitcher"
"757","Lincoln_Holdzkom","HOU","Relief_Pitcher",1.93040386080772,108.8621688,24.94,"Pitcher"
"758","Chris_Sampson","HOU","Relief_Pitcher",1.82880365760732,77.1107029,28.77,"Pitcher"
"759","Chad_Qualls","HOU","Relief_Pitcher",1.95580391160782,99.7903214,28.54,"Pitcher"
"760","Ezequiel_Astacio","HOU","Relief_Pitcher",1.90500381000762,70.76040972,27.32,"Pitcher"
"761","Mike_Lieberthal","LA","Catcher",1.82880365760732,86.1825503,35.12,"Catcher"
"762","Russell_Martin","LA","Catcher",1.80340360680721,91.62565874,24.04,"Catcher"
"763","Olmedo_Saenz","LA","First_Baseman",1.80340360680721,100.24391377,36.39,"Infielder"
"764","James_Loney","LA","First_Baseman",1.90500381000762,90.718474,22.81,"Infielder"
"765","Nomar_Garciaparra","LA","First_Baseman",1.82880365760732,86.1825503,33.6,"Infielder"
"766","Jeff_Kent","LA","Second_Baseman",1.85420370840742,95.2543977,38.98,"Infielder"
"767","Ramon_Martinez","LA","Second_Baseman",1.85420370840742,86.1825503,34.39,"Infielder"
"768","Marlon_Anderson","LA","Second_Baseman",1.80340360680721,90.718474,33.15,"Infielder"
"769","Rafael_Furcal","LA","Shortstop",1.77800355600711,74.84274105,29.35,"Infielder"
"770","Wilson_Betemit","LA","Third_Baseman",1.90500381000762,86.1825503,26.59,"Infielder"
"771","Andy_LaRoche","LA","Third_Baseman",1.80340360680721,83.91458845,23.46,"Infielder"
"772","Matt_Kemp","LA","Outfielder",1.93040386080772,104.3262451,22.43,"Outfielder"
"773","Andre_Ethier","LA","Outfielder",1.85420370840742,94.34721296,24.89,"Outfielder"
"774","Delwyn_Young","LA","Outfielder",1.72720345440691,94.80080533,24.67,"Outfielder"
"775","Jason_Repko","LA","Outfielder",1.80340360680721,79.37866475,26.17,"Outfielder"
"776","Juan_Pierre","LA","Outfielder",1.82880365760732,81.6466266,29.54,"Outfielder"
"777","Luis_Gonzalez","LA","Outfielder",1.87960375920752,90.718474,39.49,"Outfielder"
