"","Name","Team","Position","Height","Weight","Age","PosCategory"
"778","Jason_Schmidt","LA","Starting_Pitcher",1.95580391160782,92.98643585,34.08,"Pitcher"
"779","Randy_Wolf","LA","Starting_Pitcher",1.82880365760732,90.718474,30.52,"Pitcher"
"780","Brad_Penny","LA","Starting_Pitcher",1.93040386080772,113.3980925,28.77,"Pitcher"
"781","Derek_Lowe","LA","Starting_Pitcher",1.98120396240792,95.2543977,33.75,"Pitcher"
"782","Mark_Hendrickson","LA","Starting_Pitcher",2.05740411480823,104.3262451,32.69,"Pitcher"
"783","Chad_Billingsley","LA","Starting_Pitcher",1.82880365760732,110.67653828,22.59,"Pitcher"
"784","Takashi_Saito","LA","Relief_Pitcher",1.85420370840742,91.62565874,37.04,"Pitcher"
"785","Jonathan_Broxton","LA","Relief_Pitcher",1.93040386080772,108.8621688,22.7,"Pitcher"
"786","Hong-Chih_Kuo","LA","Relief_Pitcher",1.82880365760732,90.718474,25.6,"Pitcher"
"787","Eric_Stults","LA","Relief_Pitcher",1.82880365760732,97.52235955,27.23,"Pitcher"
"788","Chin-Hui_Tsao","LA","Relief_Pitcher",1.87960375920752,80.28584949,25.74,"Pitcher"
"789","Tim_Hamulack","LA","Relief_Pitcher",1.93040386080772,95.2543977,30.29,"Pitcher"
"790","Yhency_Brazoban","LA","Relief_Pitcher",1.85420370840742,77.1107029,26.72,"Pitcher"
"791","Brett_Tomko","LA","Relief_Pitcher",1.93040386080772,97.52235955,33.9,"Pitcher"
"792","Joe_Beimel","LA","Relief_Pitcher",1.90500381000762,98.42954429,29.86,"Pitcher"
"793","Elmer_Dessens","LA","Relief_Pitcher",1.77800355600711,89.81128926,36.13,"Pitcher"
"794","Ryan_Budde","PHI","Catcher",1.80340360680721,90.718474,27.54,"Catcher"
"795","Rod_Barajas","PHI","Catcher",1.87960375920752,99.7903214,31.49,"Catcher"
"796","Carlos_Ruiz","PHI","Catcher",1.82880365760732,77.1107029,28.1,"Catcher"
"797","Chris_Coste","PHI","Catcher",1.85420370840742,90.718474,34.07,"Catcher"
"798","Ryan_Howard","PHI","First_Baseman",1.93040386080772,104.3262451,27.28,"Infielder"
"799","Wes_Helms","PHI","First_Baseman",1.93040386080772,104.77983747,30.8,"Infielder"
"800","Chase_Utley","PHI","Second_Baseman",1.85420370840742,83.00740371,28.2,"Infielder"
"801","Danny_Sandoval","PHI","Second_Baseman",1.80340360680721,87.08973504,27.9,"Infielder"
"802","Jimmy_Rollins","PHI","Shortstop",1.72720345440691,75.74992579,28.26,"Infielder"
"803","Abraham_Nu?ez","PHI","Third_Baseman",1.80340360680721,86.1825503,30.96,"Infielder"
"804","Michael_Bourn","PHI","Outfielder",1.80340360680721,81.6466266,24.18,"Outfielder"
"805","Chris_Roberson","PHI","Outfielder",1.87960375920752,81.6466266,27.52,"Outfielder"
"806","Jayson_Werth","PHI","Outfielder",1.95580391160782,97.52235955,27.78,"Outfielder"
"807","Shane_Victorino","PHI","Outfielder",1.75260350520701,72.5747792,26.25,"Outfielder"
"808","Aaron_Rowand","PHI","Outfielder",1.82880365760732,92.98643585,29.5,"Outfielder"
"809","Pat_Burrell","PHI","Outfielder",1.93040386080772,101.15109851,30.39,"Outfielder"
"811","Cole_Hamels","PHI","Starting_Pitcher",1.90500381000762,79.37866475,23.18,"Pitcher"
"812","Alfredo_Simon","PHI","Starting_Pitcher",1.93040386080772,77.1107029,25.81,"Pitcher"
"813","Scott_Mathieson","PHI","Starting_Pitcher",1.90500381000762,86.1825503,23.01,"Pitcher"
"814","Freddy_Garcia","PHI","Starting_Pitcher",1.93040386080772,108.8621688,31.72,"Pitcher"
"815","Jamie_Moyer","PHI","Starting_Pitcher",1.82880365760732,79.37866475,44.28,"Pitcher"
"816","Jon_Lieber","PHI","Starting_Pitcher",1.87960375920752,104.3262451,36.91,"Pitcher"
"817","Brett_Myers","PHI","Starting_Pitcher",1.93040386080772,101.15109851,26.54,"Pitcher"
"818","Adam_Eaton","PHI","Starting_Pitcher",1.87960375920752,88.90410452,29.27,"Pitcher"
"819","Geoff_Geary","PHI","Relief_Pitcher",1.82880365760732,75.74992579,30.51,"Pitcher"
"820","Clay_Condrey","PHI","Relief_Pitcher",1.90500381000762,88.45051215,31.28,"Pitcher"
"821","Ryan_Madson","PHI","Relief_Pitcher",1.98120396240792,86.1825503,26.51,"Pitcher"
"822","Antonio_Alfonseca","PHI","Relief_Pitcher",1.95580391160782,113.3980925,34.87,"Pitcher"
"823","Tom_Gordon","PHI","Relief_Pitcher",1.77800355600711,86.1825503,39.28,"Pitcher"
"824","Brian_Sanches","PHI","Relief_Pitcher",1.82880365760732,86.1825503,28.56,"Pitcher"
"825","Jim_Ed_Warden","PHI","Relief_Pitcher",2.00660401320803,86.1825503,27.82,"Pitcher"
"826","Anderson_Garcia","PHI","Relief_Pitcher",1.87960375920752,77.1107029,25.94,"Pitcher"
"827","Eude_Brito","PHI","Relief_Pitcher",1.80340360680721,72.5747792,28.53,"Pitcher"
"828","Fabio_Castro","PHI","Relief_Pitcher",1.72720345440691,68.0388555,22.11,"Pitcher"
"829","Matt_Smith","PHI","Relief_Pitcher",1.95580391160782,102.05828325,27.71,"Pitcher"
"830","Damian_Miller","MLW","Catcher",1.90500381000762,99.7903214,37.38,"Catcher"
"831","Johnny_Estrada","MLW","Catcher",1.80340360680721,94.80080533,30.67,"Catcher"
"832","Mike_Rivera","MLW","Catcher",1.82880365760732,95.2543977,30.48,"Catcher"
"833","J.D._Closser","MLW","Catcher",1.77800355600711,79.83225712,27.12,"Catcher"
"834","Prince_Fielder","MLW","First_Baseman",1.82880365760732,117.9340162,22.81,"Infielder"
"835","Rickie_Weeks","MLW","Second_Baseman",1.82880365760732,88.45051215,24.46,"Infielder"
"836","Tony_Graffanino","MLW","Second_Baseman",1.85420370840742,86.1825503,34.73,"Infielder"
"837","Craig_Counsell","MLW","Shortstop",1.82880365760732,83.46099608,36.53,"Infielder"
"838","J.J._Hardy","MLW","Shortstop",1.87960375920752,81.6466266,24.53,"Infielder"
"839","Bill_Hall","MLW","Shortstop",1.82880365760732,88.45051215,27.17,"Infielder"
"840","Vinny_Rottino","MLW","Third_Baseman",1.82880365760732,88.45051215,26.9,"Infielder"
"841","Corey_Koskie","MLW","Third_Baseman",1.90500381000762,99.33672903,33.67,"Infielder"
"842","Kevin_Mench","MLW","Outfielder",1.82880365760732,102.05828325,29.14,"Outfielder"
"843","Geoff_Jenkins","MLW","Outfielder",1.85420370840742,96.16158244,32.61,"Outfielder"
"844","Brady_Clark","MLW","Outfielder",1.87960375920752,91.62565874,33.87,"Outfielder"
"845","Tony_Gwynn_Jr.","MLW","Outfielder",1.82880365760732,83.91458845,24.41,"Outfielder"
"846","Corey_Hart","MLW","Outfielder",1.98120396240792,90.718474,24.94,"Outfielder"
"847","Gabe_Gross","MLW","Outfielder",1.90500381000762,94.80080533,27.36,"Outfielder"
"848","Laynce_Nix","MLW","Outfielder",1.82880365760732,90.718474,26.33,"Outfielder"
"849","Drew_Anderson","MLW","Outfielder",1.87960375920752,88.45051215,25.72,"Outfielder"
"850","Claudio_Vargas","MLW","Starting_Pitcher",1.90500381000762,103.41906036,28.7,"Pitcher"
"851","Chris_Capuano","MLW","Starting_Pitcher",1.90500381000762,95.2543977,28.53,"Pitcher"
"852","Ben_Hendrickson","MLW","Starting_Pitcher",1.93040386080772,86.1825503,26.07,"Pitcher"
"853","Dave_Bush","MLW","Starting_Pitcher",1.87960375920752,96.16158244,27.31,"Pitcher"
"854","Carlos_Villanueva","MLW","Starting_Pitcher",1.87960375920752,86.1825503,23.26,"Pitcher"
"855","Ben_Sheets","MLW","Starting_Pitcher",1.85420370840742,98.88313666,28.62,"Pitcher"
"856","Jeff_Suppan","MLW","Starting_Pitcher",1.87960375920752,99.7903214,32.16,"Pitcher"
"857","Brian_Shouse","MLW","Relief_Pitcher",1.80340360680721,86.1825503,38.43,"Pitcher"
"858","Francisco_Cordero","MLW","Relief_Pitcher",1.87960375920752,106.59420695,31.81,"Pitcher"
"859","Derrick_Turnbow","MLW","Relief_Pitcher",1.90500381000762,95.2543977,29.1,"Pitcher"
"860","Matt_Wise","MLW","Relief_Pitcher",1.93040386080772,90.718474,31.28,"Pitcher"
"861","Grant_Balfour","MLW","Relief_Pitcher",1.87960375920752,85.27536556,29.17,"Pitcher"
"862","Dennis_Sarfate","MLW","Relief_Pitcher",1.93040386080772,95.2543977,25.89,"Pitcher"
"863","Jose_Capellan","MLW","Relief_Pitcher",1.93040386080772,106.59420695,26.13,"Pitcher"
"864","Greg_Aquino","MLW","Relief_Pitcher",1.85420370840742,85.27536556,29.13,"Pitcher"
"865","Josh_Bard","SD","Catcher",1.90500381000762,97.52235955,28.92,"Catcher"
"866","Rob_Bowen","SD","Catcher",1.90500381000762,97.97595192,26.01,"Catcher"
"867","Adrian_Gonzalez","SD","First_Baseman",1.87960375920752,99.7903214,24.81,"Infielder"
"868","Marcus_Giles","SD","Second_Baseman",1.72720345440691,81.6466266,28.79,"Infielder"
"869","Todd_Walker","SD","Second_Baseman",1.82880365760732,83.91458845,33.77,"Infielder"
"870","Geoff_Blum","SD","Shortstop",1.90500381000762,90.718474,33.85,"Infielder"
"871","Khalil_Greene","SD","Shortstop",1.80340360680721,95.2543977,27.36,"Infielder"
"872","Paul_McAnulty","SD","Outfielder",1.77800355600711,99.7903214,26.01,"Outfielder"
"873","Terrmel_Sledge","SD","Outfielder",1.82880365760732,83.91458845,29.95,"Outfielder"
"874","Jack_Cust","SD","Outfielder",1.85420370840742,104.77983747,28.12,"Outfielder"
"875","Jose_Cruz_Jr.","SD","Outfielder",1.82880365760732,95.2543977,32.87,"Outfielder"
"876","Russell_Branyan","SD","Outfielder",1.90500381000762,88.45051215,31.2,"Outfielder"
"877","Mike_Cameron","SD","Outfielder",1.87960375920752,90.718474,34.14,"Outfielder"
"878","Brian_Giles","SD","Outfielder",1.77800355600711,92.98643585,36.11,"Outfielder"
"880","Mike_Thompson","SD","Starting_Pitcher",1.93040386080772,90.718474,26.31,"Pitcher"
"881","Clay_Hensley","SD","Starting_Pitcher",1.80340360680721,86.1825503,27.5,"Pitcher"
"882","Chris_Young","SD","Starting_Pitcher",2.08280416560833,113.3980925,27.77,"Pitcher"
"883","Greg_Maddux","SD","Starting_Pitcher",1.82880365760732,83.91458845,40.88,"Pitcher"
"884","Jake_Peavy","SD","Starting_Pitcher",1.85420370840742,81.6466266,25.75,"Pitcher"
"885","Scott_Cassidy","SD","Relief_Pitcher",1.87960375920752,77.1107029,31.41,"Pitcher"
"886","Scott_Strickland","SD","Relief_Pitcher",1.80340360680721,81.6466266,30.84,"Pitcher"
"887","Scott_Linebrink","SD","Relief_Pitcher",1.90500381000762,94.34721296,30.57,"Pitcher"
"888","Doug_Brocail","SD","Relief_Pitcher",1.95580391160782,106.59420695,39.79,"Pitcher"
"889","Trevor_Hoffman","SD","Relief_Pitcher",1.82880365760732,97.52235955,39.38,"Pitcher"
"890","Heath_Bell","SD","Relief_Pitcher",1.87960375920752,110.67653828,29.42,"Pitcher"
"891","Royce_Ring","SD","Relief_Pitcher",1.82880365760732,99.7903214,26.19,"Pitcher"
"892","Cla_Meredith","SD","Relief_Pitcher",1.85420370840742,83.91458845,23.74,"Pitcher"
"893","Andrew_Brown","SD","Relief_Pitcher",1.98120396240792,104.3262451,26.03,"Pitcher"
"894","Mike_Adams","SD","Relief_Pitcher",1.95580391160782,86.1825503,28.59,"Pitcher"
"895","Justin_Hampson","SD","Relief_Pitcher",1.85420370840742,90.718474,26.77,"Pitcher"
"896","Kevin_Cameron","SD","Relief_Pitcher",1.85420370840742,81.6466266,27.21,"Pitcher"
"897","Ryan_Ketchner","SD","Relief_Pitcher",1.85420370840742,86.1825503,24.87,"Pitcher"
"898","Brian_Schneider","WAS","Catcher",1.85420370840742,88.90410452,30.26,"Catcher"
"899","Jesus_Flores","WAS","Catcher",1.85420370840742,81.6466266,22.34,"Catcher"
"900","Larry_Broadway","WAS","First_Baseman",1.93040386080772,104.3262451,26.2,"Infielder"
"901","Nick_Johnson","WAS","First_Baseman",1.90500381000762,101.60469088,28.45,"Infielder"
"902","Bernie_Castro","WAS","Second_Baseman",1.77800355600711,72.5747792,27.63,"Infielder"
"903","Josh_Wilson","WAS","Shortstop",1.85420370840742,80.73944186,25.93,"Infielder"
"904","Cristian_Guzman","WAS","Shortstop",1.82880365760732,92.98643585,28.94,"Infielder"
"905","Felipe_Lopez","WAS","Shortstop",1.85420370840742,83.91458845,26.8,"Infielder"
"906","Ryan_Zimmerman","WAS","Third_Baseman",1.90500381000762,95.2543977,22.42,"Infielder"
"907","Nook_Logan","WAS","Outfielder",1.87960375920752,81.6466266,27.26,"Outfielder"
"908","Ryan_Church","WAS","Outfielder",1.85420370840742,86.1825503,28.38,"Outfielder"
"909","Kory_Casto","WAS","Outfielder",1.85420370840742,90.718474,25.23,"Outfielder"
"910","Mike_Restovich","WAS","Outfielder",1.93040386080772,116.57323909,28.16,"Outfielder"
"911","Alex_Escobar","WAS","Outfielder",1.85420370840742,86.1825503,28.48,"Outfielder"
"912","Austin_Kearns","WAS","Outfielder",1.90500381000762,99.7903214,26.78,"Outfielder"
"913","Chris_Snelling","WAS","Outfielder",1.77800355600711,74.84274105,25.24,"Outfielder"
"914","Billy_Traber","WAS","Starting_Pitcher",1.95580391160782,92.98643585,27.45,"Pitcher"
"915","Tim_Redding","WAS","Starting_Pitcher",1.82880365760732,90.718474,29.05,"Pitcher"
"916","John_Patterson","WAS","Starting_Pitcher",1.95580391160782,94.34721296,29.08,"Pitcher"
"917","Shawn_Hill","WAS","Starting_Pitcher",1.87960375920752,83.91458845,25.84,"Pitcher"
"918","Joel_Hanrahan","WAS","Starting_Pitcher",1.90500381000762,97.52235955,25.4,"Pitcher"
"919","Mike_O'Connor","WAS","Starting_Pitcher",1.90500381000762,77.1107029,26.54,"Pitcher"
"920","Emiliano_Fruto","WAS","Relief_Pitcher",1.90500381000762,106.59420695,22.73,"Pitcher"
"921","Chris_Schroder","WAS","Relief_Pitcher",1.90500381000762,95.2543977,28.53,"Pitcher"
"922","Brett_Campbell","WAS","Relief_Pitcher",1.82880365760732,77.1107029,25.37,"Pitcher"
"923","Beltran_Perez","WAS","Relief_Pitcher",1.87960375920752,81.6466266,25.35,"Pitcher"
"924","Levale_Speigner","WAS","Relief_Pitcher",1.80340360680721,77.1107029,26.43,"Pitcher"
"925","Jason_Bergmann","WAS","Relief_Pitcher",1.93040386080772,86.1825503,25.43,"Pitcher"
"926","Saul_Rivera","WAS","Relief_Pitcher",1.80340360680721,68.0388555,29.23,"Pitcher"
"927","Chris_Booker","WAS","Relief_Pitcher",1.90500381000762,104.3262451,30.22,"Pitcher"
"928","Micah_Bowie","WAS","Relief_Pitcher",1.93040386080772,92.07925111,32.3,"Pitcher"
"929","Jon_Rauch","WAS","Relief_Pitcher",2.10820421640843,117.9340162,28.42,"Pitcher"
"930","Jerome_Williams","WAS","Relief_Pitcher",1.90500381000762,111.58372302,25.24,"Pitcher"
"931","Luis_Ayala","WAS","Relief_Pitcher",1.87960375920752,84.36818082,29.13,"Pitcher"
"932","Ryan_Wagner","WAS","Relief_Pitcher",1.93040386080772,95.2543977,24.63,"Pitcher"
"933","Chad_Cordero","WAS","Relief_Pitcher",1.82880365760732,89.81128926,24.95,"Pitcher"
"934","Humberto_Cota","PIT","Catcher",1.82880365760732,95.2543977,28.06,"Catcher"
"935","Ronny_Paulino","PIT","Catcher",1.90500381000762,97.52235955,25.86,"Catcher"
"936","Adam_LaRoche","PIT","First_Baseman",1.90500381000762,81.6466266,27.32,"Infielder"
"937","Ryan_Doumit","PIT","First_Baseman",1.82880365760732,90.718474,25.91,"Infielder"
"938","Brad_Eldred","PIT","First_Baseman",1.95580391160782,111.13013065,26.63,"Infielder"
"939","Jose_Castillo","PIT","Second_Baseman",1.85420370840742,90.718474,25.95,"Infielder"
"940","Jack_Wilson","PIT","Shortstop",1.82880365760732,87.08973504,29.17,"Infielder"
"941","Freddy_Sanchez","PIT","Third_Baseman",1.77800355600711,87.08973504,29.19,"Infielder"
"942","Jason_Bay","PIT","Outfielder",1.87960375920752,90.718474,28.44,"Outfielder"
"943","Jose_Bautista","PIT","Outfielder",1.82880365760732,87.08973504,26.36,"Outfielder"
"944","Xavier_Nady","PIT","Outfielder",1.87960375920752,92.98643585,28.29,"Outfielder"
"945","Jody_Gerut","PIT","Outfielder",1.82880365760732,86.1825503,29.45,"Outfielder"
"946","Nate_McLouth","PIT","Outfielder",1.80340360680721,84.36818082,25.34,"Outfielder"
"947","Chris_Duffy","PIT","Outfielder",1.77800355600711,77.1107029,26.86,"Outfielder"
"948","Rajai_Davis","PIT","Outfielder",1.80340360680721,89.35769689,26.36,"Outfielder"
"949","Shane_Youman","PIT","Starting_Pitcher",1.93040386080772,99.33672903,27.39,"Pitcher"
"950","Yoslan_Herrera","PIT","Starting_Pitcher",1.87960375920752,90.718474,25.84,"Pitcher"
"951","Josh_Shortslef","PIT","Starting_Pitcher",1.93040386080772,99.7903214,25.08,"Pitcher"
"952","Zach_Duke","PIT","Starting_Pitcher",1.87960375920752,93.89362059,23.87,"Pitcher"
"953","Paul_Maholm","PIT","Starting_Pitcher",1.87960375920752,102.05828325,24.68,"Pitcher"
"954","Tom_Gorzelanny","PIT","Starting_Pitcher",1.87960375920752,93.89362059,24.64,"Pitcher"
"955","Shawn_Chacon","PIT","Starting_Pitcher",1.90500381000762,96.16158244,29.19,"Pitcher"
"956","Tony_Armas_Jr.","PIT","Starting_Pitcher",1.90500381000762,102.05828325,28.84,"Pitcher"
"957","Ian_Snell","PIT","Starting_Pitcher",1.80340360680721,77.1107029,25.33,"Pitcher"
"958","Sean_Burnett","PIT","Starting_Pitcher",1.80340360680721,86.1825503,24.45,"Pitcher"
"959","John_Grabow","PIT","Relief_Pitcher",1.87960375920752,95.2543977,28.32,"Pitcher"
"960","Marty_McLeary","PIT","Relief_Pitcher",1.95580391160782,104.3262451,32.34,"Pitcher"
"961","Salomon_Torres","PIT","Relief_Pitcher",1.80340360680721,95.2543977,34.97,"Pitcher"
"962","Damaso_Marte","PIT","Relief_Pitcher",1.87960375920752,90.718474,32.04,"Pitcher"
"963","Matt_Capps","PIT","Relief_Pitcher",1.90500381000762,107.95498406,23.49,"Pitcher"
"964","Josh_Sharpless","PIT","Relief_Pitcher",1.95580391160782,106.14061458,26.09,"Pitcher"
"965","Bryan_Bullington","PIT","Relief_Pitcher",1.93040386080772,100.69750614,26.41,"Pitcher"
"966","Jonah_Bayliss","PIT","Relief_Pitcher",1.87960375920752,90.718474,26.55,"Pitcher"
"967","Brian_Rogers","PIT","Relief_Pitcher",1.93040386080772,86.1825503,24.62,"Pitcher"
"968","Juan_Perez","PIT","Relief_Pitcher",1.82880365760732,77.1107029,28.49,"Pitcher"
"969","Bengie_Molina","SF","Catcher",1.80340360680721,99.7903214,32.61,"Catcher"
"970","Eliezer_Alfonzo","SF","Catcher",1.82880365760732,101.15109851,28.06,"Catcher"
"971","Lance_Niekro","SF","First_Baseman",1.90500381000762,95.2543977,28.08,"Infielder"
"972","Mark_Sweeney","SF","First_Baseman",1.85420370840742,97.52235955,37.34,"Infielder"
"973","Ray_Durham","SF","Second_Baseman",1.72720345440691,88.90410452,35.25,"Infielder"
"974","Kevin_Frandsen","SF","Second_Baseman",1.82880365760732,79.37866475,24.77,"Infielder"
"975","Omar_Vizquel","SF","Shortstop",1.75260350520701,79.37866475,39.85,"Infielder"
"976","Rich_Aurilia","SF","Third_Baseman",1.85420370840742,85.72895793,35.49,"Infielder"
"977","Pedro_Feliz","SF","Third_Baseman",1.85420370840742,92.98643585,31.84,"Infielder"
"978","Todd_Linden","SF","Outfielder",1.90500381000762,95.2543977,26.67,"Outfielder"
"979","Dave_Roberts","SF","Outfielder",1.77800355600711,81.6466266,34.75,"Outfielder"
"980","Jason_Ellison","SF","Outfielder",1.77800355600711,81.6466266,28.91,"Outfielder"
"981","Randy_Winn","SF","Outfielder",1.87960375920752,89.35769689,32.73,"Outfielder"
"982","Ryan_Klesko","SF","Outfielder",1.90500381000762,99.7903214,35.72,"Outfielder"
"983","Barry_Bonds","SF","Outfielder",1.87960375920752,103.41906036,42.6,"Outfielder"
"984","Fred_Lewis","SF","Outfielder",1.87960375920752,86.1825503,26.22,"Outfielder"
"985","Kelyn_Acosta","SF","Starting_Pitcher",1.85420370840742,92.53284348,21.85,"Pitcher"
"986","Jonathan_Sanchez","SF","Starting_Pitcher",1.87960375920752,74.84274105,24.28,"Pitcher"
"987","Matt_Cain","SF","Starting_Pitcher",1.90500381000762,97.97595192,22.41,"Pitcher"
"988","Matt_Morris","SF","Starting_Pitcher",1.95580391160782,99.7903214,32.56,"Pitcher"
"989","Russ_Ortiz","SF","Starting_Pitcher",1.85420370840742,94.34721296,32.74,"Pitcher"
"990","Noah_Lowry","SF","Starting_Pitcher",1.87960375920752,95.2543977,26.39,"Pitcher"
"991","Barry_Zito","SF","Starting_Pitcher",1.93040386080772,97.52235955,28.8,"Pitcher"
"992","Vinnie_Chulk","SF","Relief_Pitcher",1.87960375920752,88.45051215,28.2,"Pitcher"
"993","Kevin_Correia","SF","Relief_Pitcher",1.90500381000762,90.718474,26.52,"Pitcher"
"994","Steve_Kline","SF","Relief_Pitcher",1.85420370840742,97.52235955,34.52,"Pitcher"
"995","Armando_Benitez","SF","Relief_Pitcher",1.93040386080772,103.87265273,34.32,"Pitcher"
"996","Scott_Munter","SF","Relief_Pitcher",1.98120396240792,108.8621688,26.98,"Pitcher"
"997","Jack_Taschner","SF","Relief_Pitcher",1.90500381000762,93.89362059,28.86,"Pitcher"
"998","Brian_Wilson","SF","Relief_Pitcher",1.85420370840742,92.98643585,24.96,"Pitcher"
"999","Merkin_Valdez","SF","Relief_Pitcher",1.95580391160782,94.34721296,25.3,"Pitcher"
"1000","Brad_Hennessey","SF","Relief_Pitcher",1.87960375920752,83.91458845,27.06,"Pitcher"
"1001","Billy_Sadler","SF","Relief_Pitcher",1.82880365760732,86.1825503,25.44,"Pitcher"
"1002","Pat_Misch","SF","Relief_Pitcher",1.87960375920752,77.1107029,25.53,"Pitcher"
"1003","Gary_Bennett","STL","Catcher",1.82880365760732,94.34721296,34.87,"Catcher"
"1004","Yadier_Molina","STL","Catcher",1.80340360680721,102.05828325,24.63,"Catcher"
"1005","John_Nelson","STL","First_Baseman",1.85420370840742,86.1825503,27.99,"Infielder"
"1006","Albert_Pujols","STL","First_Baseman",1.90500381000762,102.05828325,27.12,"Infielder"
"1007","Adam_Kennedy","STL","Second_Baseman",1.85420370840742,83.91458845,31.14,"Infielder"
"1008","Aaron_Miles","STL","Second_Baseman",1.70180340360681,81.6466266,30.21,"Infielder"
"1009","David_Eckstein","STL","Shortstop",1.70180340360681,74.84274105,32.11,"Infielder"
"1010","Scott_Rolen","STL","Third_Baseman",1.93040386080772,108.8621688,31.91,"Infielder"
"1011","Scott_Spiezio","STL","Third_Baseman",1.87960375920752,99.7903214,34.44,"Infielder"
"1012","Jim_Edmonds","STL","Outfielder",1.85420370840742,96.16158244,36.68,"Outfielder"
"1013","So_Taguchi","STL","Outfielder",1.77800355600711,73.93555631,37.66,"Outfielder"
"1014","Juan_Encarnacion","STL","Outfielder",1.90500381000762,97.52235955,30.98,"Outfielder"
"1015","Skip_Schumaker","STL","Outfielder",1.77800355600711,79.37866475,27.07,"Outfielder"
"1016","John_Rodriguez","STL","Outfielder",1.82880365760732,92.98643585,29.11,"Outfielder"
"1017","Chris_Duncan","STL","Outfielder",1.95580391160782,95.2543977,25.82,"Outfielder"
"1018","Adam_Wainwright","STL","Starting_Pitcher",2.00660401320803,92.98643585,25.5,"Pitcher"
"1019","Mark_Mulder","STL","Starting_Pitcher",1.98120396240792,94.34721296,29.57,"Pitcher"
"1020","Anthony_Reyes","STL","Starting_Pitcher",1.87960375920752,97.52235955,25.37,"Pitcher"
"1021","Ryan_Franklin","STL","Starting_Pitcher",1.90500381000762,81.6466266,33.99,"Pitcher"
"1022","Kip_Wells","STL","Starting_Pitcher",1.90500381000762,90.718474,29.86,"Pitcher"
"1023","Chris_Carpenter","STL","Starting_Pitcher",1.98120396240792,104.3262451,31.84,"Pitcher"
"1024","Russ_Springer","STL","Relief_Pitcher",1.93040386080772,95.70799007,38.31,"Pitcher"
"1025","Jason_Isringhausen","STL","Relief_Pitcher",1.90500381000762,104.3262451,34.48,"Pitcher"
"1026","Ricardo_Rincon","STL","Relief_Pitcher",1.75260350520701,86.1825503,36.88,"Pitcher"
"1027","Braden_Looper","STL","Relief_Pitcher",1.90500381000762,99.7903214,32.34,"Pitcher"
"1028","Randy_Flores","STL","Relief_Pitcher",1.82880365760732,81.6466266,31.58,"Pitcher"
"1029","Josh_Hancock","STL","Relief_Pitcher",1.90500381000762,92.98643585,28.89,"Pitcher"
"1030","Brad_Thompson","STL","Relief_Pitcher",1.85420370840742,86.1825503,25.08,"Pitcher"
"1031","Tyler_Johnson","STL","Relief_Pitcher",1.87960375920752,81.6466266,25.73,"Pitcher"
"1032","Chris_Narveson","STL","Relief_Pitcher",1.90500381000762,92.98643585,25.19,"Pitcher"
"1033","Randy_Keisler","STL","Relief_Pitcher",1.90500381000762,86.1825503,31.01,"Pitcher"
"1034","Josh_Kinney","STL","Relief_Pitcher",1.85420370840742,88.45051215,27.92,"Pitcher"
